timestamp,minute_offset,payment_method,bank,gateway,amount,error_code,latency_ms,outcome,injected_event_id
2026-08-25T00:56:59,56,upi,HDFC,gw_secondary,17538.64,,629,success,
2026-08-25T00:56:52,56,netbanking,ICICI,gw_secondary,42986.17,,826,success,
2026-08-25T00:56:09,56,wallet,AXIS,gw_backup,32773.77,,664,success,
2026-08-25T00:56:05,56,wallet,SBI,gw_backup,14785.46,,503,success,
2026-08-25T00:56:00,56,credit_card,SBI,gw_primary,42316.9,,567,success,
2026-08-25T00:56:53,56,credit_card,YES_BANK,gw_secondary,10514.34,,606,success,
2026-08-25T00:56:21,56,debit_card,ICICI,gw_primary,16855.23,,768,success,
2026-08-25T00:56:12,56,wallet,ICICI,gw_backup,27531.52,,534,success,
2026-08-25T00:56:45,56,debit_card,AXIS,gw_backup,22219.71,,626,success,
2026-08-25T00:56:27,56,wallet,SBI,gw_secondary,39490.4,,718,success,
2026-08-25T00:56:38,56,upi,YES_BANK,gw_secondary,27337.78,,554,success,
2026-08-25T00:56:11,56,wallet,KOTAK,gw_secondary,22513.71,,763,success,
2026-08-25T00:56:35,56,wallet,KOTAK,gw_primary,31770.8,,780,success,
2026-08-25T00:56:29,56,upi,YES_BANK,gw_secondary,10232.86,,881,success,
2026-08-25T00:56:12,56,wallet,KOTAK,gw_backup,9221.95,,816,success,
2026-08-25T00:56:40,56,credit_card,KOTAK,gw_backup,14391.92,,798,success,
2026-08-25T00:56:20,56,credit_card,YES_BANK,gw_primary,545.35,,872,success,
2026-08-25T00:56:24,56,wallet,SBI,gw_primary,7925.79,,606,success,
2026-08-25T00:56:22,56,netbanking,YES_BANK,gw_primary,4498.27,,661,success,
2026-08-25T00:57:15,57,wallet,SBI,gw_secondary,16133.75,,624,success,
2026-08-25T00:57:03,57,debit_card,SBI,gw_backup,31558.74,,664,success,
2026-08-25T00:57:30,57,netbanking,AXIS,gw_secondary,36775.43,,281,success,
2026-08-25T00:57:21,57,upi,SBI,gw_primary,38354.88,,634,success,
2026-08-25T00:57:34,57,wallet,ICICI,gw_secondary,35880.05,,653,success,
2026-08-25T00:57:05,57,wallet,AXIS,gw_secondary,18165.82,,1105,success,
2026-08-25T00:57:29,57,credit_card,ICICI,gw_secondary,44062.79,,884,success,
2026-08-25T00:57:48,57,wallet,SBI,gw_primary,12734.47,,591,success,
2026-08-25T00:57:49,57,credit_card,HDFC,gw_primary,30330.36,,761,success,
2026-08-25T00:57:37,57,credit_card,SBI,gw_secondary,33944.65,,610,success,
2026-08-25T00:57:26,57,upi,AXIS,gw_secondary,40973.44,,672,success,
2026-08-25T00:57:24,57,netbanking,SBI,gw_secondary,43295.43,,962,success,
2026-08-25T00:57:49,57,netbanking,SBI,gw_backup,2638.45,,398,success,
2026-08-25T00:57:09,57,credit_card,KOTAK,gw_primary,4271.54,,890,success,
2026-08-25T00:57:30,57,upi,ICICI,gw_secondary,5884.24,,463,success,
2026-08-25T00:57:38,57,upi,ICICI,gw_backup,35678.79,,573,success,
2026-08-25T00:57:48,57,wallet,KOTAK,gw_primary,10465.52,USER_CANCELLED,700,failed,
2026-08-25T00:57:58,57,upi,YES_BANK,gw_secondary,27955.49,,621,success,
2026-08-25T00:57:55,57,credit_card,AXIS,gw_primary,18737.99,,1022,success,
2026-08-25T00:57:46,57,upi,YES_BANK,gw_backup,39301.75,,515,success,
2026-08-25T00:57:28,57,wallet,ICICI,gw_primary,26675.64,,618,success,
2026-08-25T00:57:40,57,wallet,ICICI,gw_primary,29826.13,,529,success,
2026-08-25T00:57:21,57,credit_card,SBI,gw_backup,40778.56,,508,success,
2026-08-25T00:57:33,57,netbanking,HDFC,gw_primary,39390.76,,942,success,
2026-08-25T00:57:53,57,netbanking,ICICI,gw_secondary,17856.22,,584,success,
2026-08-25T00:57:11,57,debit_card,YES_BANK,gw_secondary,7589.62,,976,success,
2026-08-25T00:57:44,57,upi,YES_BANK,gw_backup,11210.79,,834,success,
2026-08-25T00:57:35,57,credit_card,YES_BANK,gw_backup,33189.05,,966,success,
2026-08-25T00:57:02,57,netbanking,KOTAK,gw_secondary,13599.88,,796,success,
2026-08-25T00:57:10,57,debit_card,ICICI,gw_primary,11529.75,,730,success,
2026-08-25T00:57:41,57,upi,HDFC,gw_backup,16271.11,,631,success,
2026-08-25T00:57:03,57,debit_card,YES_BANK,gw_backup,24056.42,,446,success,
2026-08-25T00:57:21,57,credit_card,SBI,gw_backup,39479.81,,824,success,
2026-08-25T00:57:31,57,netbanking,ICICI,gw_primary,39490.56,,869,success,
2026-08-25T00:57:02,57,wallet,ICICI,gw_primary,42892.78,,684,success,
2026-08-25T00:58:29,58,wallet,KOTAK,gw_secondary,37934.23,,741,success,
2026-08-25T00:58:05,58,upi,SBI,gw_primary,18897.22,,618,success,
2026-08-25T00:58:56,58,netbanking,AXIS,gw_backup,43584.14,,616,success,
2026-08-25T00:58:10,58,upi,HDFC,gw_primary,17480.74,,646,success,
2026-08-25T00:58:26,58,credit_card,KOTAK,gw_primary,24339.77,,739,success,
2026-08-25T00:58:05,58,upi,KOTAK,gw_secondary,32336.4,,547,success,
2026-08-25T00:58:30,58,wallet,YES_BANK,gw_backup,1648.12,,679,success,
2026-08-25T00:58:02,58,debit_card,HDFC,gw_primary,41035.12,,643,success,
2026-08-25T00:58:37,58,netbanking,ICICI,gw_backup,12431.84,,539,success,
2026-08-25T00:58:38,58,netbanking,KOTAK,gw_backup,25266.18,,468,success,
2026-08-25T00:58:35,58,wallet,HDFC,gw_primary,21256.04,,786,success,
2026-08-25T00:58:52,58,wallet,YES_BANK,gw_backup,44521.6,,706,success,
2026-08-25T00:58:39,58,upi,YES_BANK,gw_backup,4817.81,,424,success,
2026-08-25T00:58:34,58,debit_card,ICICI,gw_primary,1513.32,,742,success,
2026-08-25T00:58:12,58,wallet,AXIS,gw_primary,23866.91,,940,success,
2026-08-25T00:58:50,58,debit_card,KOTAK,gw_backup,964.38,,640,success,
2026-08-25T00:58:56,58,upi,AXIS,gw_secondary,22949.37,,759,success,
2026-08-25T00:58:21,58,netbanking,KOTAK,gw_secondary,11630.93,,790,success,
2026-08-25T00:58:08,58,credit_card,YES_BANK,gw_backup,5370.67,,731,success,
2026-08-25T00:58:01,58,upi,AXIS,gw_backup,38828.84,,590,success,
2026-08-25T00:58:10,58,netbanking,SBI,gw_backup,18792.4,,752,success,
2026-08-25T00:58:54,58,wallet,AXIS,gw_primary,3373.61,,677,success,
2026-08-25T00:58:05,58,debit_card,ICICI,gw_secondary,24097.95,,689,success,
2026-08-25T00:58:22,58,upi,AXIS,gw_secondary,25341.41,,479,success,
2026-08-25T00:58:34,58,debit_card,YES_BANK,gw_primary,7985.27,,778,success,
2026-08-25T00:58:41,58,credit_card,SBI,gw_backup,24165.31,,522,success,
2026-08-25T00:58:15,58,credit_card,ICICI,gw_secondary,7032.54,,558,success,
2026-08-25T00:58:30,58,netbanking,KOTAK,gw_backup,35296.18,,746,success,
2026-08-25T00:58:01,58,netbanking,KOTAK,gw_primary,27349.63,,593,success,
2026-08-25T00:58:50,58,wallet,AXIS,gw_secondary,29801.71,,807,success,
2026-08-25T00:58:25,58,debit_card,HDFC,gw_primary,2504.27,,674,success,
2026-08-25T00:58:25,58,credit_card,ICICI,gw_backup,41195.66,,751,success,
2026-08-25T00:58:06,58,wallet,SBI,gw_secondary,12127.68,,770,success,
2026-08-25T00:58:27,58,debit_card,KOTAK,gw_backup,1544.59,,890,success,
2026-08-25T00:58:11,58,credit_card,SBI,gw_secondary,10508.84,,658,success,
2026-08-25T00:58:20,58,wallet,YES_BANK,gw_backup,43329.58,,516,success,
2026-08-25T00:58:49,58,upi,SBI,gw_backup,44241.16,,409,success,
2026-08-25T00:58:20,58,wallet,YES_BANK,gw_backup,36975.09,,852,success,
2026-08-25T00:58:45,58,netbanking,AXIS,gw_backup,14674.71,,713,success,
2026-08-25T00:59:49,59,debit_card,KOTAK,gw_primary,12782.14,,854,success,
2026-08-25T00:59:42,59,credit_card,YES_BANK,gw_secondary,11152.18,,589,success,
2026-08-25T00:59:02,59,wallet,KOTAK,gw_secondary,24989.32,,407,success,
2026-08-25T00:59:02,59,upi,HDFC,gw_primary,13999.32,,577,success,
2026-08-25T00:59:08,59,credit_card,SBI,gw_secondary,2443.25,,651,success,
2026-08-25T00:59:07,59,wallet,KOTAK,gw_secondary,6543.65,,830,success,
2026-08-25T00:59:01,59,debit_card,HDFC,gw_secondary,38747.99,INSUFFICIENT_FUNDS,1045,failed,
2026-08-25T00:59:53,59,credit_card,ICICI,gw_backup,20000.12,,670,success,
2026-08-25T00:59:09,59,wallet,HDFC,gw_primary,22704.8,,727,success,
2026-08-25T00:59:48,59,credit_card,SBI,gw_backup,41271.84,,972,success,
2026-08-25T00:59:10,59,debit_card,HDFC,gw_backup,42591.95,,712,success,
2026-08-25T00:59:08,59,wallet,HDFC,gw_secondary,346.17,,894,success,
2026-08-25T00:59:45,59,debit_card,YES_BANK,gw_secondary,34648.03,,763,success,
2026-08-25T00:59:13,59,debit_card,SBI,gw_backup,4072.09,,608,success,
2026-08-25T00:59:27,59,credit_card,ICICI,gw_primary,19573.39,,637,success,
2026-08-25T00:59:41,59,debit_card,KOTAK,gw_secondary,9090.85,,787,success,
2026-08-25T00:59:59,59,wallet,HDFC,gw_primary,2141.13,,913,success,
2026-08-25T00:59:15,59,credit_card,SBI,gw_primary,7765.2,,893,success,
2026-08-25T00:59:08,59,credit_card,SBI,gw_backup,14628.23,,775,success,
2026-08-25T00:59:53,59,credit_card,HDFC,gw_secondary,2542.7,,669,success,
2026-08-25T00:59:04,59,upi,AXIS,gw_secondary,5515.43,,1046,success,
2026-08-25T00:59:17,59,upi,HDFC,gw_primary,4090.8,,969,success,
2026-08-25T00:59:41,59,debit_card,KOTAK,gw_secondary,11668.08,,929,success,
2026-08-25T00:59:48,59,wallet,HDFC,gw_primary,30365.97,INSUFFICIENT_FUNDS,410,failed,
2026-08-25T00:59:29,59,wallet,ICICI,gw_primary,36814.8,,612,success,
2026-08-25T00:59:26,59,credit_card,AXIS,gw_secondary,35393.15,,474,success,
2026-08-25T00:59:49,59,debit_card,KOTAK,gw_backup,18745.71,INSUFFICIENT_FUNDS,849,failed,
2026-08-25T00:59:28,59,credit_card,HDFC,gw_primary,19469.64,,509,success,
2026-08-25T00:59:20,59,wallet,HDFC,gw_backup,3791.27,,604,success,
2026-08-25T00:59:03,59,credit_card,HDFC,gw_primary,6132.96,,768,success,
2026-08-25T00:59:13,59,debit_card,AXIS,gw_primary,37051.74,,644,success,
2026-08-25T00:59:15,59,wallet,HDFC,gw_backup,35292.49,,669,success,
2026-08-25T00:59:14,59,wallet,SBI,gw_backup,40029.98,,556,success,
2026-08-25T00:59:57,59,wallet,AXIS,gw_primary,32572.74,,643,success,
2026-08-25T00:59:18,59,debit_card,HDFC,gw_secondary,12292.41,,564,success,
2026-08-25T01:00:20,60,netbanking,YES_BANK,gw_secondary,37848.03,,631,success,
2026-08-25T01:00:44,60,debit_card,ICICI,gw_secondary,38488.68,,554,success,
2026-08-25T01:00:42,60,netbanking,SBI,gw_backup,36206.87,,678,success,
2026-08-25T01:00:15,60,credit_card,ICICI,gw_primary,16650.45,,798,success,
2026-08-25T01:00:51,60,upi,HDFC,gw_secondary,3903.09,,658,success,
2026-08-25T01:00:20,60,netbanking,AXIS,gw_secondary,24673.4,,555,success,
2026-08-25T01:00:30,60,upi,AXIS,gw_backup,36481.61,,371,success,
2026-08-25T01:00:42,60,debit_card,AXIS,gw_secondary,38953.81,,486,success,
2026-08-25T01:00:29,60,upi,KOTAK,gw_secondary,34283.56,,599,success,
2026-08-25T01:00:25,60,wallet,HDFC,gw_primary,11528.3,,527,success,
2026-08-25T01:00:48,60,netbanking,SBI,gw_primary,15565.26,,715,success,
2026-08-25T01:00:07,60,upi,SBI,gw_backup,1799.48,,687,success,
2026-08-25T01:00:53,60,wallet,ICICI,gw_secondary,30640.68,,655,success,
2026-08-25T01:00:02,60,wallet,SBI,gw_secondary,29919.94,,630,success,
2026-08-25T01:00:45,60,netbanking,SBI,gw_primary,43271.82,,905,success,
2026-08-25T01:00:39,60,debit_card,ICICI,gw_secondary,6013.45,,686,success,
2026-08-25T01:00:10,60,upi,SBI,gw_backup,36282.82,,609,success,
2026-08-25T01:00:49,60,debit_card,YES_BANK,gw_primary,37752.81,,875,success,
2026-08-25T01:00:16,60,upi,SBI,gw_secondary,35392.33,,724,success,
2026-08-25T01:00:16,60,netbanking,ICICI,gw_backup,25848.76,,532,success,
2026-08-25T01:00:01,60,upi,AXIS,gw_secondary,12778.61,,766,success,
2026-08-25T01:00:24,60,wallet,AXIS,gw_primary,28119.62,,581,success,
2026-08-25T01:00:48,60,debit_card,YES_BANK,gw_secondary,4642.59,,665,success,
2026-08-25T01:00:45,60,credit_card,SBI,gw_secondary,22617.1,,693,success,
2026-08-25T01:00:51,60,wallet,ICICI,gw_primary,42770.24,,482,success,
2026-08-25T01:00:02,60,wallet,AXIS,gw_backup,41133.76,,561,success,
2026-08-25T01:00:59,60,debit_card,AXIS,gw_primary,31011.91,INSUFFICIENT_FUNDS,864,failed,
2026-08-25T01:00:34,60,credit_card,ICICI,gw_secondary,7878.19,,775,success,
2026-08-25T01:00:48,60,upi,KOTAK,gw_secondary,39931.37,,572,success,
2026-08-25T01:00:44,60,credit_card,AXIS,gw_primary,4550.63,,845,success,
2026-08-25T01:00:59,60,wallet,KOTAK,gw_secondary,39847.6,,471,success,
2026-08-25T01:00:04,60,credit_card,YES_BANK,gw_secondary,17287.85,,1070,success,
2026-08-25T01:00:12,60,upi,ICICI,gw_secondary,38553.6,,579,success,
2026-08-25T01:00:46,60,upi,HDFC,gw_backup,6189.46,,951,success,
2026-08-25T01:00:24,60,netbanking,ICICI,gw_secondary,38929.96,,963,success,
2026-08-25T01:00:07,60,wallet,SBI,gw_backup,25349.0,,974,success,
2026-08-25T01:00:38,60,netbanking,KOTAK,gw_primary,21463.95,,830,success,
2026-08-25T01:00:18,60,wallet,YES_BANK,gw_backup,14606.65,,919,success,
2026-08-25T01:01:52,61,credit_card,HDFC,gw_primary,19405.0,,801,success,
2026-08-25T01:01:52,61,credit_card,HDFC,gw_primary,3486.73,,719,success,
2026-08-25T01:01:47,61,upi,SBI,gw_primary,31844.76,,702,success,
2026-08-25T01:01:18,61,credit_card,YES_BANK,gw_secondary,10071.78,,790,success,
2026-08-25T01:01:42,61,wallet,AXIS,gw_primary,38629.39,,780,success,
2026-08-25T01:01:44,61,netbanking,AXIS,gw_primary,4396.64,,434,success,
2026-08-25T01:01:26,61,netbanking,HDFC,gw_primary,38105.5,,788,success,
2026-08-25T01:01:10,61,debit_card,ICICI,gw_secondary,6096.31,,934,success,
2026-08-25T01:01:30,61,wallet,AXIS,gw_secondary,5298.16,,627,success,
2026-08-25T01:01:55,61,upi,KOTAK,gw_backup,34084.53,,604,success,
2026-08-25T01:01:14,61,debit_card,AXIS,gw_backup,8603.69,,644,success,
2026-08-25T01:01:50,61,credit_card,YES_BANK,gw_secondary,20862.02,,620,success,
2026-08-25T01:01:26,61,credit_card,KOTAK,gw_primary,37987.8,,735,success,
2026-08-25T01:01:58,61,upi,SBI,gw_backup,36660.96,,578,success,
2026-08-25T01:01:16,61,wallet,ICICI,gw_backup,35592.46,,909,success,
2026-08-25T01:01:56,61,upi,KOTAK,gw_primary,815.13,,746,success,
2026-08-25T01:01:28,61,debit_card,AXIS,gw_backup,32738.22,,644,success,
2026-08-25T01:01:53,61,credit_card,AXIS,gw_primary,10961.78,,965,success,
2026-08-25T01:01:07,61,upi,ICICI,gw_primary,5521.55,,698,success,
2026-08-25T01:01:38,61,upi,HDFC,gw_primary,43150.14,,669,success,
2026-08-25T01:01:27,61,debit_card,KOTAK,gw_backup,20066.29,,603,success,
2026-08-25T01:01:03,61,netbanking,AXIS,gw_backup,31178.06,,810,success,
2026-08-25T01:01:06,61,credit_card,KOTAK,gw_primary,4453.62,,567,success,
2026-08-25T01:01:36,61,netbanking,KOTAK,gw_primary,32525.61,,812,success,
2026-08-25T01:02:58,62,wallet,AXIS,gw_backup,37924.89,,654,success,
2026-08-25T01:02:14,62,wallet,ICICI,gw_backup,335.1,INVALID_OTP,759,failed,
2026-08-25T01:02:46,62,debit_card,HDFC,gw_primary,36728.9,,392,success,
2026-08-25T01:02:05,62,credit_card,ICICI,gw_primary,4340.42,,547,success,
2026-08-25T01:02:16,62,debit_card,HDFC,gw_primary,38699.82,,624,success,
2026-08-25T01:02:02,62,netbanking,KOTAK,gw_secondary,44702.77,,849,success,
2026-08-25T01:02:21,62,debit_card,KOTAK,gw_secondary,38044.4,,738,success,
2026-08-25T01:02:11,62,netbanking,SBI,gw_primary,38145.01,,622,success,
2026-08-25T01:02:40,62,wallet,AXIS,gw_backup,19083.66,,463,success,
2026-08-25T01:02:26,62,upi,AXIS,gw_backup,7242.25,,647,success,
2026-08-25T01:02:25,62,wallet,AXIS,gw_primary,36366.49,,413,success,
2026-08-25T01:02:06,62,debit_card,KOTAK,gw_primary,34896.26,,911,success,
2026-08-25T01:02:32,62,wallet,ICICI,gw_primary,18354.07,,586,success,
2026-08-25T01:02:06,62,netbanking,SBI,gw_primary,32441.52,,713,success,
2026-08-25T01:02:52,62,upi,ICICI,gw_secondary,23734.36,,620,success,
2026-08-25T01:02:10,62,upi,SBI,gw_primary,3409.8,,793,success,
2026-08-25T01:02:15,62,credit_card,KOTAK,gw_primary,13448.45,,922,success,
2026-08-25T01:02:02,62,upi,YES_BANK,gw_primary,43120.21,,559,success,
2026-08-25T01:02:27,62,debit_card,AXIS,gw_backup,33897.02,,780,success,
2026-08-25T01:02:23,62,debit_card,SBI,gw_secondary,32730.89,,528,success,
2026-08-25T01:02:45,62,debit_card,HDFC,gw_secondary,7323.34,,876,success,
2026-08-25T01:02:13,62,upi,YES_BANK,gw_backup,18250.99,,500,success,
2026-08-25T01:02:55,62,debit_card,YES_BANK,gw_secondary,42860.72,,977,success,
2026-08-25T01:03:24,63,credit_card,YES_BANK,gw_backup,14638.5,,848,success,
2026-08-25T01:03:01,63,debit_card,SBI,gw_primary,18283.41,,731,success,
2026-08-25T01:03:12,63,credit_card,HDFC,gw_backup,24986.88,,497,success,
2026-08-25T01:03:38,63,debit_card,KOTAK,gw_backup,3274.83,,826,success,
2026-08-25T01:03:11,63,debit_card,KOTAK,gw_secondary,38230.83,,572,success,
2026-08-25T01:03:01,63,upi,SBI,gw_secondary,40512.82,,575,success,
2026-08-25T01:03:17,63,credit_card,SBI,gw_backup,38163.28,,651,success,
2026-08-25T01:03:53,63,wallet,ICICI,gw_primary,42943.88,,726,success,
2026-08-25T01:03:47,63,credit_card,KOTAK,gw_secondary,21365.63,,755,success,
2026-08-25T01:03:31,63,debit_card,AXIS,gw_secondary,13592.87,,633,success,
2026-08-25T01:03:27,63,netbanking,YES_BANK,gw_backup,44509.99,,560,success,
2026-08-25T01:03:45,63,credit_card,YES_BANK,gw_primary,12446.7,,652,success,
2026-08-25T01:03:35,63,credit_card,KOTAK,gw_primary,27755.56,,579,success,
2026-08-25T01:03:00,63,netbanking,ICICI,gw_secondary,8006.59,,670,success,
2026-08-25T01:03:08,63,upi,HDFC,gw_secondary,19415.28,,709,success,
2026-08-25T01:03:24,63,debit_card,HDFC,gw_backup,23446.42,,743,success,
2026-08-25T01:03:51,63,debit_card,YES_BANK,gw_secondary,15570.44,,874,success,
2026-08-25T01:03:36,63,wallet,AXIS,gw_primary,12560.89,,667,success,
2026-08-25T01:03:30,63,upi,ICICI,gw_backup,30699.03,INVALID_OTP,679,failed,
2026-08-25T01:03:42,63,upi,AXIS,gw_primary,40080.6,,591,success,
2026-08-25T01:03:35,63,wallet,HDFC,gw_backup,23035.28,,677,success,
2026-08-25T01:03:55,63,credit_card,YES_BANK,gw_primary,2541.85,,689,success,
2026-08-25T01:03:04,63,debit_card,HDFC,gw_primary,6000.84,,880,success,
2026-08-25T01:03:37,63,wallet,HDFC,gw_secondary,40243.76,,553,success,
2026-08-25T01:03:00,63,debit_card,SBI,gw_primary,22203.31,,835,success,
2026-08-25T01:03:29,63,credit_card,HDFC,gw_secondary,14876.59,,924,success,
2026-08-25T01:03:13,63,netbanking,HDFC,gw_primary,38281.96,,688,success,
2026-08-25T01:03:59,63,debit_card,AXIS,gw_primary,9663.82,,655,success,
2026-08-25T01:03:52,63,credit_card,AXIS,gw_secondary,30379.93,,806,success,
2026-08-25T01:04:47,64,upi,SBI,gw_backup,30103.53,,728,success,
2026-08-25T01:04:45,64,netbanking,AXIS,gw_primary,44180.47,,927,success,
2026-08-25T01:04:34,64,netbanking,AXIS,gw_primary,16808.05,USER_CANCELLED,918,failed,
2026-08-25T01:04:19,64,credit_card,ICICI,gw_primary,41860.8,,874,success,
2026-08-25T01:04:38,64,upi,HDFC,gw_backup,42531.69,,805,success,
2026-08-25T01:04:22,64,netbanking,AXIS,gw_secondary,35140.51,,568,success,
2026-08-25T01:04:53,64,upi,SBI,gw_secondary,18553.64,,448,success,
2026-08-25T01:04:12,64,upi,SBI,gw_secondary,19476.79,,668,success,
2026-08-25T01:04:40,64,debit_card,YES_BANK,gw_backup,13111.93,,578,success,
2026-08-25T01:04:22,64,credit_card,YES_BANK,gw_secondary,39608.94,,429,success,
2026-08-25T01:04:16,64,wallet,SBI,gw_backup,8589.63,INVALID_OTP,682,failed,
2026-08-25T01:04:59,64,debit_card,ICICI,gw_secondary,8879.14,,728,success,
2026-08-25T01:04:47,64,credit_card,YES_BANK,gw_primary,15515.55,,700,success,
2026-08-25T01:04:51,64,wallet,HDFC,gw_primary,38087.13,,493,success,
2026-08-25T01:04:51,64,credit_card,HDFC,gw_backup,35579.18,,783,success,
2026-08-25T01:04:48,64,upi,ICICI,gw_secondary,24239.87,,536,success,
2026-08-25T01:04:36,64,credit_card,HDFC,gw_secondary,34901.03,,627,success,
2026-08-25T01:04:57,64,credit_card,HDFC,gw_primary,19013.49,,721,success,
2026-08-25T01:04:03,64,wallet,KOTAK,gw_backup,16744.66,,729,success,
2026-08-25T01:04:34,64,debit_card,YES_BANK,gw_primary,28177.49,USER_CANCELLED,865,failed,
2026-08-25T01:04:57,64,netbanking,YES_BANK,gw_secondary,20606.33,,654,success,
2026-08-25T01:04:52,64,upi,ICICI,gw_backup,42341.16,,938,success,
2026-08-25T01:04:31,64,wallet,AXIS,gw_backup,33208.38,USER_CANCELLED,951,failed,
2026-08-25T01:04:11,64,upi,SBI,gw_secondary,24392.74,,574,success,
2026-08-25T01:04:12,64,credit_card,KOTAK,gw_backup,43702.6,,823,success,
2026-08-25T01:04:34,64,netbanking,ICICI,gw_primary,4685.46,,750,success,
2026-08-25T01:04:15,64,upi,ICICI,gw_primary,24660.76,,728,success,
2026-08-25T01:04:51,64,upi,ICICI,gw_primary,25105.4,,774,success,
2026-08-25T01:04:19,64,credit_card,KOTAK,gw_primary,25368.37,,696,success,
2026-08-25T01:04:30,64,credit_card,YES_BANK,gw_secondary,12045.45,,791,success,
2026-08-25T01:05:47,65,upi,ICICI,gw_primary,37208.18,,528,success,
2026-08-25T01:05:13,65,netbanking,KOTAK,gw_secondary,13628.63,,345,success,
2026-08-25T01:05:46,65,credit_card,YES_BANK,gw_backup,43657.39,,783,success,
2026-08-25T01:05:36,65,credit_card,YES_BANK,gw_primary,6280.77,,874,success,
2026-08-25T01:05:24,65,upi,YES_BANK,gw_backup,9206.93,,775,success,
2026-08-25T01:05:23,65,debit_card,YES_BANK,gw_backup,35826.15,,990,success,
2026-08-25T01:05:12,65,credit_card,AXIS,gw_backup,9637.06,,788,success,
2026-08-25T01:05:17,65,credit_card,ICICI,gw_secondary,28005.17,,785,success,
2026-08-25T01:05:22,65,upi,KOTAK,gw_secondary,34482.61,,779,success,
2026-08-25T01:05:19,65,debit_card,KOTAK,gw_secondary,9184.87,,539,success,
2026-08-25T01:05:59,65,wallet,HDFC,gw_backup,23307.84,,522,success,
2026-08-25T01:05:53,65,netbanking,HDFC,gw_secondary,15475.68,,325,success,
2026-08-25T01:05:19,65,netbanking,KOTAK,gw_secondary,37308.21,,531,success,
2026-08-25T01:05:08,65,wallet,HDFC,gw_primary,2558.32,,587,success,
2026-08-25T01:05:37,65,wallet,KOTAK,gw_primary,24238.02,,864,success,
2026-08-25T01:05:38,65,credit_card,KOTAK,gw_primary,27309.83,,933,success,
2026-08-25T01:05:47,65,netbanking,AXIS,gw_primary,23712.34,,866,success,
2026-08-25T01:05:40,65,debit_card,YES_BANK,gw_backup,35070.27,,976,success,
2026-08-25T01:05:07,65,debit_card,SBI,gw_secondary,35092.82,,718,success,
2026-08-25T01:05:30,65,upi,SBI,gw_primary,22334.42,,602,success,
2026-08-25T01:05:48,65,wallet,HDFC,gw_backup,1715.53,,574,success,
2026-08-25T01:05:12,65,upi,AXIS,gw_secondary,9859.6,,664,success,
2026-08-25T01:05:37,65,debit_card,KOTAK,gw_backup,10631.03,,582,success,
2026-08-25T01:06:23,66,netbanking,HDFC,gw_backup,21493.78,,668,success,
2026-08-25T01:06:54,66,credit_card,HDFC,gw_backup,27223.46,,566,success,
2026-08-25T01:06:37,66,wallet,YES_BANK,gw_primary,6221.73,,555,success,
2026-08-25T01:06:02,66,netbanking,YES_BANK,gw_secondary,25495.75,,570,success,
2026-08-25T01:06:19,66,upi,KOTAK,gw_primary,3686.38,,674,success,
2026-08-25T01:06:24,66,wallet,AXIS,gw_backup,32387.69,,826,success,
2026-08-25T01:06:09,66,upi,HDFC,gw_secondary,43970.19,,790,success,
2026-08-25T01:06:34,66,upi,KOTAK,gw_backup,30830.58,,789,success,
2026-08-25T01:06:17,66,netbanking,HDFC,gw_backup,12936.71,,636,success,
2026-08-25T01:06:43,66,debit_card,AXIS,gw_backup,41601.12,,614,success,
2026-08-25T01:06:51,66,wallet,SBI,gw_primary,41940.47,,481,success,
2026-08-25T01:06:51,66,wallet,ICICI,gw_primary,9946.28,,390,success,
2026-08-25T01:06:44,66,credit_card,AXIS,gw_backup,13351.52,,851,success,
2026-08-25T01:06:22,66,credit_card,YES_BANK,gw_primary,5893.27,,653,success,
2026-08-25T01:06:35,66,debit_card,YES_BANK,gw_backup,30771.65,,773,success,
2026-08-25T01:06:08,66,netbanking,ICICI,gw_secondary,25260.89,,650,success,
2026-08-25T01:06:45,66,credit_card,AXIS,gw_backup,33021.56,,623,success,
2026-08-25T01:06:27,66,upi,ICICI,gw_secondary,6468.7,,775,success,
2026-08-25T01:06:03,66,credit_card,KOTAK,gw_secondary,41230.38,,618,success,
2026-08-25T01:06:07,66,netbanking,ICICI,gw_primary,27643.68,,960,success,
2026-08-25T01:06:19,66,upi,AXIS,gw_secondary,13876.76,,708,success,
2026-08-25T01:06:45,66,credit_card,HDFC,gw_backup,41898.34,,709,success,
2026-08-25T01:06:45,66,upi,HDFC,gw_secondary,11296.84,,631,success,
2026-08-25T01:06:22,66,netbanking,HDFC,gw_backup,1418.58,,848,success,
2026-08-25T01:06:37,66,credit_card,KOTAK,gw_secondary,14743.76,,768,success,
2026-08-25T01:06:49,66,wallet,KOTAK,gw_primary,19586.0,,568,success,
2026-08-25T01:06:28,66,upi,SBI,gw_backup,8157.2,,625,success,
2026-08-25T01:06:07,66,credit_card,ICICI,gw_secondary,33008.0,,633,success,
2026-08-25T01:06:47,66,wallet,AXIS,gw_backup,11379.23,,645,success,
2026-08-25T01:06:47,66,debit_card,YES_BANK,gw_backup,20552.56,,571,success,
2026-08-25T01:07:22,67,debit_card,YES_BANK,gw_primary,12506.53,,618,success,
2026-08-25T01:07:19,67,credit_card,HDFC,gw_primary,2753.38,,620,success,
2026-08-25T01:07:17,67,debit_card,YES_BANK,gw_primary,13037.81,,798,success,
